Timestamp,Mixamo(Clone)_P_x,Mixamo(Clone)_P_y,Mixamo(Clone)_P_z,Mixamo(Clone)_Q_x,Mixamo(Clone)_Q_y,Mixamo(Clone)_Q_z,Mixamo(Clone)_Q_w,mixamorig:Hips_P_x,mixamorig:Hips_P_y,mixamorig:Hips_P_z,mixamorig:Hips_Q_x,mixamorig:Hips_Q_y,mixamorig:Hips_Q_z,mixamorig:Hips_Q_w,mixamorig:LeftUpLeg_P_x,mixamorig:LeftUpLeg_P_y,mixamorig:LeftUpLeg_P_z,mixamorig:LeftUpLeg_Q_x,mixamorig:LeftUpLeg_Q_y,mixamorig:LeftUpLeg_Q_z,mixamorig:LeftUpLeg_Q_w,mixamorig:LeftLeg_P_x,mixamorig:LeftLeg_P_y,mixamorig:LeftLeg_P_z,mixamorig:LeftLeg_Q_x,mixamorig:LeftLeg_Q_y,mixamorig:LeftLeg_Q_z,mixamorig:LeftLeg_Q_w,mixamorig:LeftFoot_P_x,mixamorig:LeftFoot_P_y,mixamorig:LeftFoot_P_z,mixamorig:LeftFoot_Q_x,mixamorig:LeftFoot_Q_y,mixamorig:LeftFoot_Q_z,mixamorig:LeftFoot_Q_w,mixamorig:LeftToeBase_P_x,mixamorig:LeftToeBase_P_y,mixamorig:LeftToeBase_P_z,mixamorig:LeftToeBase_Q_x,mixamorig:LeftToeBase_Q_y,mixamorig:LeftToeBase_Q_z,mixamorig:LeftToeBase_Q_w,mixamorig:LeftToe_End_P_x,mixamorig:LeftToe_End_P_y,mixamorig:LeftToe_End_P_z,mixamorig:LeftToe_End_Q_x,mixamorig:LeftToe_End_Q_y,mixamorig:LeftToe_End_Q_z,mixamorig:LeftToe_End_Q_w,mixamorig:RightUpLeg_P_x,mixamorig:RightUpLeg_P_y,mixamorig:RightUpLeg_P_z,mixamorig:RightUpLeg_Q_x,mixamorig:RightUpLeg_Q_y,mixamorig:RightUpLeg_Q_z,mixamorig:RightUpLeg_Q_w,mixamorig:RightLeg_P_x,mixamorig:RightLeg_P_y,mixamorig:RightLeg_P_z,mixamorig:RightLeg_Q_x,mixamorig:RightLeg_Q_y,mixamorig:RightLeg_Q_z,mixamorig:RightLeg_Q_w,mixamorig:RightFoot_P_x,mixamorig:RightFoot_P_y,mixamorig:RightFoot_P_z,mixamorig:RightFoot_Q_x,mixamorig:RightFoot_Q_y,mixamorig:RightFoot_Q_z,mixamorig:RightFoot_Q_w,mixamorig:RightToeBase_P_x,mixamorig:RightToeBase_P_y,mixamorig:RightToeBase_P_z,mixamorig:RightToeBase_Q_x,mixamorig:RightToeBase_Q_y,mixamorig:RightToeBase_Q_z,mixamorig:RightToeBase_Q_w,mixamorig:RightToe_End_P_x,mixamorig:RightToe_End_P_y,mixamorig:RightToe_End_P_z,mixamorig:RightToe_End_Q_x,mixamorig:RightToe_End_Q_y,mixamorig:RightToe_End_Q_z,mixamorig:RightToe_End_Q_w,mixamorig:Spine_P_x,mixamorig:Spine_P_y,mixamorig:Spine_P_z,mixamorig:Spine_Q_x,mixamorig:Spine_Q_y,mixamorig:Spine_Q_z,mixamorig:Spine_Q_w,mixamorig:Spine1_P_x,mixamorig:Spine1_P_y,mixamorig:Spine1_P_z,mixamorig:Spine1_Q_x,mixamorig:Spine1_Q_y,mixamorig:Spine1_Q_z,mixamorig:Spine1_Q_w,mixamorig:Spine2_P_x,mixamorig:Spine2_P_y,mixamorig:Spine2_P_z,mixamorig:Spine2_Q_x,mixamorig:Spine2_Q_y,mixamorig:Spine2_Q_z,mixamorig:Spine2_Q_w,mixamorig:LeftShoulder_P_x,mixamorig:LeftShoulder_P_y,mixamorig:LeftShoulder_P_z,mixamorig:LeftShoulder_Q_x,mixamorig:LeftShoulder_Q_y,mixamorig:LeftShoulder_Q_z,mixamorig:LeftShoulder_Q_w,mixamorig:LeftArm_P_x,mixamorig:LeftArm_P_y,mixamorig:LeftArm_P_z,mixamorig:LeftArm_Q_x,mixamorig:LeftArm_Q_y,mixamorig:LeftArm_Q_z,mixamorig:LeftArm_Q_w,mixamorig:LeftForeArm_P_x,mixamorig:LeftForeArm_P_y,mixamorig:LeftForeArm_P_z,mixamorig:LeftForeArm_Q_x,mixamorig:LeftForeArm_Q_y,mixamorig:LeftForeArm_Q_z,mixamorig:LeftForeArm_Q_w,mixamorig:LeftHand_P_x,mixamorig:LeftHand_P_y,mixamorig:LeftHand_P_z,mixamorig:LeftHand_Q_x,mixamorig:LeftHand_Q_y,mixamorig:LeftHand_Q_z,mixamorig:LeftHand_Q_w,mixamorig:LeftHandIndex1_P_x,mixamorig:LeftHandIndex1_P_y,mixamorig:LeftHandIndex1_P_z,mixamorig:LeftHandIndex1_Q_x,mixamorig:LeftHandIndex1_Q_y,mixamorig:LeftHandIndex1_Q_z,mixamorig:LeftHandIndex1_Q_w,mixamorig:LeftHandIndex2_P_x,mixamorig:LeftHandIndex2_P_y,mixamorig:LeftHandIndex2_P_z,mixamorig:LeftHandIndex2_Q_x,mixamorig:LeftHandIndex2_Q_y,mixamorig:LeftHandIndex2_Q_z,mixamorig:LeftHandIndex2_Q_w,mixamorig:LeftHandIndex3_P_x,mixamorig:LeftHandIndex3_P_y,mixamorig:LeftHandIndex3_P_z,mixamorig:LeftHandIndex3_Q_x,mixamorig:LeftHandIndex3_Q_y,mixamorig:LeftHandIndex3_Q_z,mixamorig:LeftHandIndex3_Q_w,mixamorig:LeftHandIndex4_P_x,mixamorig:LeftHandIndex4_P_y,mixamorig:LeftHandIndex4_P_z,mixamorig:LeftHandIndex4_Q_x,mixamorig:LeftHandIndex4_Q_y,mixamorig:LeftHandIndex4_Q_z,mixamorig:LeftHandIndex4_Q_w,mixamorig:LeftHandMiddle1_P_x,mixamorig:LeftHandMiddle1_P_y,mixamorig:LeftHandMiddle1_P_z,mixamorig:LeftHandMiddle1_Q_x,mixamorig:LeftHandMiddle1_Q_y,mixamorig:LeftHandMiddle1_Q_z,mixamorig:LeftHandMiddle1_Q_w,mixamorig:LeftHandMiddle2_P_x,mixamorig:LeftHandMiddle2_P_y,mixamorig:LeftHandMiddle2_P_z,mixamorig:LeftHandMiddle2_Q_x,mixamorig:LeftHandMiddle2_Q_y,mixamorig:LeftHandMiddle2_Q_z,mixamorig:LeftHandMiddle2_Q_w,mixamorig:LeftHandMiddle3_P_x,mixamorig:LeftHandMiddle3_P_y,mixamorig:LeftHandMiddle3_P_z,mixamorig:LeftHandMiddle3_Q_x,mixamorig:LeftHandMiddle3_Q_y,mixamorig:LeftHandMiddle3_Q_z,mixamorig:LeftHandMiddle3_Q_w,mixamorig:LeftHandMiddle4_P_x,mixamorig:LeftHandMiddle4_P_y,mixamorig:LeftHandMiddle4_P_z,mixamorig:LeftHandMiddle4_Q_x,mixamorig:LeftHandMiddle4_Q_y,mixamorig:LeftHandMiddle4_Q_z,mixamorig:LeftHandMiddle4_Q_w,mixamorig:LeftHandPinky1_P_x,mixamorig:LeftHandPinky1_P_y,mixamorig:LeftHandPinky1_P_z,mixamorig:LeftHandPinky1_Q_x,mixamorig:LeftHandPinky1_Q_y,mixamorig:LeftHandPinky1_Q_z,mixamorig:LeftHandPinky1_Q_w,mixamorig:LeftHandPinky2_P_x,mixamorig:LeftHandPinky2_P_y,mixamorig:LeftHandPinky2_P_z,mixamorig:LeftHandPinky2_Q_x,mixamorig:LeftHandPinky2_Q_y,mixamorig:LeftHandPinky2_Q_z,mixamorig:LeftHandPinky2_Q_w,mixamorig:LeftHandPinky3_P_x,mixamorig:LeftHandPinky3_P_y,mixamorig:LeftHandPinky3_P_z,mixamorig:LeftHandPinky3_Q_x,mixamorig:LeftHandPinky3_Q_y,mixamorig:LeftHandPinky3_Q_z,mixamorig:LeftHandPinky3_Q_w,mixamorig:LeftHandPinky4_P_x,mixamorig:LeftHandPinky4_P_y,mixamorig:LeftHandPinky4_P_z,mixamorig:LeftHandPinky4_Q_x,mixamorig:LeftHandPinky4_Q_y,mixamorig:LeftHandPinky4_Q_z,mixamorig:LeftHandPinky4_Q_w,mixamorig:LeftHandRing1_P_x,mixamorig:LeftHandRing1_P_y,mixamorig:LeftHandRing1_P_z,mixamorig:LeftHandRing1_Q_x,mixamorig:LeftHandRing1_Q_y,mixamorig:LeftHandRing1_Q_z,mixamorig:LeftHandRing1_Q_w,mixamorig:LeftHandRing2_P_x,mixamorig:LeftHandRing2_P_y,mixamorig:LeftHandRing2_P_z,mixamorig:LeftHandRing2_Q_x,mixamorig:LeftHandRing2_Q_y,mixamorig:LeftHandRing2_Q_z,mixamorig:LeftHandRing2_Q_w,mixamorig:LeftHandRing3_P_x,mixamorig:LeftHandRing3_P_y,mixamorig:LeftHandRing3_P_z,mixamorig:LeftHandRing3_Q_x,mixamorig:LeftHandRing3_Q_y,mixamorig:LeftHandRing3_Q_z,mixamorig:LeftHandRing3_Q_w,mixamorig:LeftHandRing4_P_x,mixamorig:LeftHandRing4_P_y,mixamorig:LeftHandRing4_P_z,mixamorig:LeftHandRing4_Q_x,mixamorig:LeftHandRing4_Q_y,mixamorig:LeftHandRing4_Q_z,mixamorig:LeftHandRing4_Q_w,mixamorig:LeftHandThumb1_P_x,mixamorig:LeftHandThumb1_P_y,mixamorig:LeftHandThumb1_P_z,mixamorig:LeftHandThumb1_Q_x,mixamorig:LeftHandThumb1_Q_y,mixamorig:LeftHandThumb1_Q_z,mixamorig:LeftHandThumb1_Q_w,mixamorig:LeftHandThumb2_P_x,mixamorig:LeftHandThumb2_P_y,mixamorig:LeftHandThumb2_P_z,mixamorig:LeftHandThumb2_Q_x,mixamorig:LeftHandThumb2_Q_y,mixamorig:LeftHandThumb2_Q_z,mixamorig:LeftHandThumb2_Q_w,mixamorig:LeftHandThumb3_P_x,mixamorig:LeftHandThumb3_P_y,mixamorig:LeftHandThumb3_P_z,mixamorig:LeftHandThumb3_Q_x,mixamorig:LeftHandThumb3_Q_y,mixamorig:LeftHandThumb3_Q_z,mixamorig:LeftHandThumb3_Q_w,mixamorig:LeftHandThumb4_P_x,mixamorig:LeftHandThumb4_P_y,mixamorig:LeftHandThumb4_P_z,mixamorig:LeftHandThumb4_Q_x,mixamorig:LeftHandThumb4_Q_y,mixamorig:LeftHandThumb4_Q_z,mixamorig:LeftHandThumb4_Q_w,mixamorig:Neck_P_x,mixamorig:Neck_P_y,mixamorig:Neck_P_z,mixamorig:Neck_Q_x,mixamorig:Neck_Q_y,mixamorig:Neck_Q_z,mixamorig:Neck_Q_w,mixamorig:Head_P_x,mixamorig:Head_P_y,mixamorig:Head_P_z,mixamorig:Head_Q_x,mixamorig:Head_Q_y,mixamorig:Head_Q_z,mixamorig:Head_Q_w,mixamorig:HeadTop_End_P_x,mixamorig:HeadTop_End_P_y,mixamorig:HeadTop_End_P_z,mixamorig:HeadTop_End_Q_x,mixamorig:HeadTop_End_Q_y,mixamorig:HeadTop_End_Q_z,mixamorig:HeadTop_End_Q_w,mixamorig:LeftEye_P_x,mixamorig:LeftEye_P_y,mixamorig:LeftEye_P_z,mixamorig:LeftEye_Q_x,mixamorig:LeftEye_Q_y,mixamorig:LeftEye_Q_z,mixamorig:LeftEye_Q_w,mixamorig:RightEye_P_x,mixamorig:RightEye_P_y,mixamorig:RightEye_P_z,mixamorig:RightEye_Q_x,mixamorig:RightEye_Q_y,mixamorig:RightEye_Q_z,mixamorig:RightEye_Q_w,mixamorig:RightShoulder_P_x,mixamorig:RightShoulder_P_y,mixamorig:RightShoulder_P_z,mixamorig:RightShoulder_Q_x,mixamorig:RightShoulder_Q_y,mixamorig:RightShoulder_Q_z,mixamorig:RightShoulder_Q_w,mixamorig:RightArm_P_x,mixamorig:RightArm_P_y,mixamorig:RightArm_P_z,mixamorig:RightArm_Q_x,mixamorig:RightArm_Q_y,mixamorig:RightArm_Q_z,mixamorig:RightArm_Q_w,mixamorig:RightForeArm_P_x,mixamorig:RightForeArm_P_y,mixamorig:RightForeArm_P_z,mixamorig:RightForeArm_Q_x,mixamorig:RightForeArm_Q_y,mixamorig:RightForeArm_Q_z,mixamorig:RightForeArm_Q_w,mixamorig:RightHand_P_x,mixamorig:RightHand_P_y,mixamorig:RightHand_P_z,mixamorig:RightHand_Q_x,mixamorig:RightHand_Q_y,mixamorig:RightHand_Q_z,mixamorig:RightHand_Q_w,mixamorig:RightHandIndex1_P_x,mixamorig:RightHandIndex1_P_y,mixamorig:RightHandIndex1_P_z,mixamorig:RightHandIndex1_Q_x,mixamorig:RightHandIndex1_Q_y,mixamorig:RightHandIndex1_Q_z,mixamorig:RightHandIndex1_Q_w,mixamorig:RightHandIndex2_P_x,mixamorig:RightHandIndex2_P_y,mixamorig:RightHandIndex2_P_z,mixamorig:RightHandIndex2_Q_x,mixamorig:RightHandIndex2_Q_y,mixamorig:RightHandIndex2_Q_z,mixamorig:RightHandIndex2_Q_w,mixamorig:RightHandIndex3_P_x,mixamorig:RightHandIndex3_P_y,mixamorig:RightHandIndex3_P_z,mixamorig:RightHandIndex3_Q_x,mixamorig:RightHandIndex3_Q_y,mixamorig:RightHandIndex3_Q_z,mixamorig:RightHandIndex3_Q_w,mixamorig:RightHandIndex4_P_x,mixamorig:RightHandIndex4_P_y,mixamorig:RightHandIndex4_P_z,mixamorig:RightHandIndex4_Q_x,mixamorig:RightHandIndex4_Q_y,mixamorig:RightHandIndex4_Q_z,mixamorig:RightHandIndex4_Q_w,mixamorig:RightHandMiddle1_P_x,mixamorig:RightHandMiddle1_P_y,mixamorig:RightHandMiddle1_P_z,mixamorig:RightHandMiddle1_Q_x,mixamorig:RightHandMiddle1_Q_y,mixamorig:RightHandMiddle1_Q_z,mixamorig:RightHandMiddle1_Q_w,mixamorig:RightHandMiddle2_P_x,mixamorig:RightHandMiddle2_P_y,mixamorig:RightHandMiddle2_P_z,mixamorig:RightHandMiddle2_Q_x,mixamorig:RightHandMiddle2_Q_y,mixamorig:RightHandMiddle2_Q_z,mixamorig:RightHandMiddle2_Q_w,mixamorig:RightHandMiddle3_P_x,mixamorig:RightHandMiddle3_P_y,mixamorig:RightHandMiddle3_P_z,mixamorig:RightHandMiddle3_Q_x,mixamorig:RightHandMiddle3_Q_y,mixamorig:RightHandMiddle3_Q_z,mixamorig:RightHandMiddle3_Q_w,mixamorig:RightHandMiddle4_P_x,mixamorig:RightHandMiddle4_P_y,mixamorig:RightHandMiddle4_P_z,mixamorig:RightHandMiddle4_Q_x,mixamorig:RightHandMiddle4_Q_y,mixamorig:RightHandMiddle4_Q_z,mixamorig:RightHandMiddle4_Q_w,mixamorig:RightHandPinky1_P_x,mixamorig:RightHandPinky1_P_y,mixamorig:RightHandPinky1_P_z,mixamorig:RightHandPinky1_Q_x,mixamorig:RightHandPinky1_Q_y,mixamorig:RightHandPinky1_Q_z,mixamorig:RightHandPinky1_Q_w,mixamorig:RightHandPinky2_P_x,mixamorig:RightHandPinky2_P_y,mixamorig:RightHandPinky2_P_z,mixamorig:RightHandPinky2_Q_x,mixamorig:RightHandPinky2_Q_y,mixamorig:RightHandPinky2_Q_z,mixamorig:RightHandPinky2_Q_w,mixamorig:RightHandPinky3_P_x,mixamorig:RightHandPinky3_P_y,mixamorig:RightHandPinky3_P_z,mixamorig:RightHandPinky3_Q_x,mixamorig:RightHandPinky3_Q_y,mixamorig:RightHandPinky3_Q_z,mixamorig:RightHandPinky3_Q_w,mixamorig:RightHandPinky4_P_x,mixamorig:RightHandPinky4_P_y,mixamorig:RightHandPinky4_P_z,mixamorig:RightHandPinky4_Q_x,mixamorig:RightHandPinky4_Q_y,mixamorig:RightHandPinky4_Q_z,mixamorig:RightHandPinky4_Q_w,mixamorig:RightHandRing1_P_x,mixamorig:RightHandRing1_P_y,mixamorig:RightHandRing1_P_z,mixamorig:RightHandRing1_Q_x,mixamorig:RightHandRing1_Q_y,mixamorig:RightHandRing1_Q_z,mixamorig:RightHandRing1_Q_w,mixamorig:RightHandRing2_P_x,mixamorig:RightHandRing2_P_y,mixamorig:RightHandRing2_P_z,mixamorig:RightHandRing2_Q_x,mixamorig:RightHandRing2_Q_y,mixamorig:RightHandRing2_Q_z,mixamorig:RightHandRing2_Q_w,mixamorig:RightHandRing3_P_x,mixamorig:RightHandRing3_P_y,mixamorig:RightHandRing3_P_z,mixamorig:RightHandRing3_Q_x,mixamorig:RightHandRing3_Q_y,mixamorig:RightHandRing3_Q_z,mixamorig:RightHandRing3_Q_w,mixamorig:RightHandRing4_P_x,mixamorig:RightHandRing4_P_y,mixamorig:RightHandRing4_P_z,mixamorig:RightHandRing4_Q_x,mixamorig:RightHandRing4_Q_y,mixamorig:RightHandRing4_Q_z,mixamorig:RightHandRing4_Q_w,mixamorig:RightHandThumb1_P_x,mixamorig:RightHandThumb1_P_y,mixamorig:RightHandThumb1_P_z,mixamorig:RightHandThumb1_Q_x,mixamorig:RightHandThumb1_Q_y,mixamorig:RightHandThumb1_Q_z,mixamorig:RightHandThumb1_Q_w,mixamorig:RightHandThumb2_P_x,mixamorig:RightHandThumb2_P_y,mixamorig:RightHandThumb2_P_z,mixamorig:RightHandThumb2_Q_x,mixamorig:RightHandThumb2_Q_y,mixamorig:RightHandThumb2_Q_z,mixamorig:RightHandThumb2_Q_w,mixamorig:RightHandThumb3_P_x,mixamorig:RightHandThumb3_P_y,mixamorig:RightHandThumb3_P_z,mixamorig:RightHandThumb3_Q_x,mixamorig:RightHandThumb3_Q_y,mixamorig:RightHandThumb3_Q_z,mixamorig:RightHandThumb3_Q_w,mixamorig:RightHandThumb4_P_x,mixamorig:RightHandThumb4_P_y,mixamorig:RightHandThumb4_P_z,mixamorig:RightHandThumb4_Q_x,mixamorig:RightHandThumb4_Q_y,mixamorig:RightHandThumb4_Q_z,mixamorig:RightHandThumb4_Q_w
0,0,0,0,0,0,0,1,0,0.9559321,3.788443E-09,-1.331581E-07,0,0,1,-0.08237283,0.9559321,1.894222E-09,-1.905454E-13,5.326322E-07,1,-7.152557E-07,-0.0823743,0.5166103,1.706236E-06,2.508995E-13,-6.594608E-07,1,-4.768372E-07,-0.08301087,0.07627165,7.202976E-07,2.930151E-06,0.5347165,0.8450316,-4.594639E-06,-0.08300783,0.01290363,0.133751,-2.107762E-08,0.7071081,0.7071056,-2.107252E-08,-0.08300786,0.01290381,0.2078306,3.308869E-08,0.7071081,0.7071056,3.309366E-08,0.08237283,0.9559321,-1.894236E-09,7.092427E-14,1.331581E-07,1,-5.326322E-07,0.0823729,0.5166101,5.634581E-07,7.092427E-14,1.331581E-07,1,-5.326322E-07,0.08300919,0.07627159,9.093932E-08,6.116025E-08,0.5347161,0.8450318,-1.97708E-07,0.08300905,0.01290321,0.1337508,3.149157E-08,0.7071078,0.7071058,-1.363113E-08,0.08300907,0.01290339,0.2078305,3.149157E-08,0.7071077,0.7071059,-1.363113E-08,-3.165169E-07,1.042209,-0.04015217,0.1826769,0.0005597778,-0.1731317,0.967809,0.002814804,1.196293,-0.03707646,-6.099953E-07,-5.820905E-10,-1.045846E-07,1,0.005191524,1.326382,-0.03447973,-6.099953E-07,-5.820905E-10,-1.045846E-07,1,-0.06264622,1.45239,-0.01090377,0.496092,-0.5038772,0.496091,0.5038795,-0.1995267,1.45239,-0.01090377,0.4999985,-0.4999988,0.5000012,0.5000018,-0.4649505,1.452389,-0.01090289,0.4999991,-0.4999989,0.5,0.5000024,-0.7572216,1.452389,-0.01090251,0.4999977,-0.499999,0.5000013,0.5000023,-0.8394703,1.451327,0.01532165,0.4999983,-0.4999994,0.500001,0.5000018,-0.8858676,1.451326,0.0153218,0.4999984,-0.499999,0.500001,0.5000019,-0.9144124,1.451325,0.01532179,0.4999983,-0.4999989,0.5000012,0.5000019,-0.9415439,1.451326,0.01532143,0.4999993,-0.4999995,0.5000005,0.5000011,-0.841071,1.451327,-0.005286959,0.4999978,-0.4999988,0.5000014,0.5000023,-0.8895303,1.451327,-0.005286743,0.4999978,-0.4999985,0.5000018,0.5000023,-0.9214929,1.451326,-0.005286661,0.499998,-0.4999989,0.5000014,0.500002,-0.9514751,1.451326,-0.005286848,0.4999982,-0.4999987,0.5000016,0.5000018,-0.8288303,1.44684,-0.04244594,0.4999975,-0.4999982,0.5000017,0.5000029,-0.8649175,1.446839,-0.04244592,0.4999968,-0.4999974,0.5000026,0.5000035,-0.8876002,1.446839,-0.04244564,0.4999965,-0.4999971,0.5000031,0.5000038,-0.9100095,1.446839,-0.04244579,0.4999965,-0.4999971,0.5000029,0.5000039,-0.8365951,1.448884,-0.02526736,0.4999985,-0.5000001,0.5000008,0.5000011,-0.8809305,1.448883,-0.02526734,0.4999983,-0.5,0.5000008,0.5000013,-0.9095233,1.448882,-0.02526727,0.4999983,-0.5,0.5000008,0.5000013,-0.9365232,1.448883,-0.02526738,0.4999985,-0.4999998,0.5000009,0.5000011,-0.7786468,1.451327,0.01781026,0.8586137,-0.3966751,0.1130382,0.3043913,-0.8094938,1.430762,0.03562001,0.8586137,-0.3966751,0.1130382,0.3043913,-0.8329072,1.415152,0.04913851,0.8584821,-0.3967396,0.1128668,0.3047418,-0.8588696,1.397877,0.06410424,0.8585139,-0.3967231,0.1129206,0.304654,0.008947905,1.531985,-0.03037559,-5.950941E-07,5.238551E-10,-1.036824E-07,1,0.008948054,1.638276,-0.03037545,-5.950941E-07,5.238551E-10,-1.036824E-07,1,0.008948069,1.806812,-0.03037534,-5.950941E-07,5.238551E-10,-1.036824E-07,1,-0.02823811,1.699906,0.05709536,6.332993E-08,0.7071074,0.7071065,4.653703E-08,0.04594802,1.699906,0.05709533,6.332993E-08,0.7071074,0.7071065,4.653703E-08,0.08054198,1.45239,-0.01090391,0.5000004,0.4999991,-0.5000002,0.5000006,0.2174224,1.452389,-0.01090368,0.5,0.500001,-0.5,0.4999993,0.4828461,1.452388,-0.01090365,0.4999999,0.5000013,-0.4999999,0.4999992,0.7751172,1.452387,-0.01090403,0.4999999,0.5000013,-0.4999999,0.4999992,0.8573659,1.451326,0.01531971,0.5000002,0.500002,-0.4999989,0.499999,0.903763,1.451326,0.01532027,0.5000003,0.5000016,-0.499999,0.4999995,0.9323078,1.451325,0.01532105,0.5000004,0.5000017,-0.4999989,0.4999993,0.9594393,1.451325,0.01532093,0.5000005,0.5000018,-0.4999989,0.499999,0.8589664,1.451327,-0.005288912,0.5000003,0.5000013,-0.4999991,0.4999997,0.9074259,1.451326,-0.00528839,0.5000005,0.5000021,-0.4999987,0.4999988,0.9393888,1.451325,-0.005287779,0.5000004,0.500002,-0.4999989,0.499999,0.9693708,1.451325,-0.005288003,0.5000006,0.5000018,-0.4999991,0.4999988,0.8467259,1.44684,-0.04244792,0.4999999,0.500002,-0.4999989,0.4999995,0.8828127,1.446838,-0.04244747,0.5000005,0.500002,-0.4999989,0.4999989,0.9054956,1.446838,-0.04244694,0.5000002,0.5000017,-0.499999,0.4999994,0.927905,1.446838,-0.0424471,0.5000002,0.5000017,-0.499999,0.4999994,0.8544903,1.448883,-0.02526937,0.5000004,0.5000021,-0.499999,0.4999987,0.8988258,1.448883,-0.02526873,0.5,0.500002,-0.499999,0.4999993,0.9274189,1.448882,-0.02526813,0.5000001,0.5000017,-0.499999,0.4999996,0.9544187,1.448882,-0.02526813,0.5000002,0.5000017,-0.499999,0.4999995,0.7965423,1.451326,0.0178085,0.8586169,0.3966767,-0.1130404,0.3043793,0.8273895,1.430761,0.0356181,0.8586169,0.3966767,-0.1130404,0.3043793,0.8508025,1.415151,0.04913637,0.8586171,0.3966765,-0.1130398,0.3043795,0.8767444,1.397857,0.06411449,0.8586177,0.3966761,-0.113041,0.3043772
